0	Halftime16	Halftime24	Halftime32	Halftime40	Halftime16v3	Halftime24v3	Halftime32v3	Halftime40v3	clhash	clhash128	umash	umash128
2852	40.169014	33.952381	31.340659	22.108527
2880	42.352941	33.882353	30.315789	26.666667
2908	40.957746	34.211765	30.610526	26.925926
2937	38.142857	34.151163	30.915789	26.459459
2966	41.774648	34.091954	30.57732	26.482143
2995	38.896104	34.825581	30.876289	27.227273
3024	42	33.977528	30.24	26.761062
3054	39.153846	34.314607	30.54	26.789474
3084	42.246575	34.651685	30.84	26.586207
3114	40.441558	34.6	30.831683	26.844828
3145	43.082192	34.944444	29.952381	26.428571
3176	41.246753	34.521739	29.962264	26.689076
3207	42.76	34.858696	29.971963	26.073171
3239	41.525641	34.827957	30.556604	26.333333
3271	43.039474	34.431579	30.009174	25.960317
3303	41.810127	34.40625	30.302752	26.424
3336	43.324675	34.391753	29.785714	26.0625
3369	42.1125	34.377551	30.080357	26.320312
3402	43.615385	34.363636	30.106195	25.969466
3436	42.419753	34.707071	30.678571	26.635659
3470	43.924051	34.356436	30.438596	25.895522
3504	42.216867	34.352941	30.736842	26.345865
3539	43.691358	34.028846	30.247863	26.214815
3574	41.55814	34.365385	30.288136	26.279412
3609	43.481928	34.371429	30.075	25.778571
3645	41.420455	34.714286	29.634146	26.035714
3681	43.821429	34.726415	29.926829	25.922535
3717	44.25	34.738318	30.219512	25.8125
3754	43.149425	35.084112	30.520325	25.889655
3791	44.6	34.779817	30.087302	25.789116
3828	42.533333	35.119266	30.380952	26.4
3866	43.931818	34.828829	29.968992	29.51145
3904	44.873563	34.857143	29.353383	29.134328
3943	43.811111	34.587719	29.646617	29.425373
3982	44.741573	34.626087	29.716418	28.855072
4021	42.326316	34.965217	30.007463	29.350365
4061	44.141304	42.302083	36.918182	29.427536
4101	45.566667	41.846939	36.616071	29.085106
4142	43.6	41.838384	36.982143	29.585714
4183	44.978495	41.83	37.017699	29.251748
4224	51.512195	41.821782	36.102564	29.131034
4266	48.477273	41.823529	36.152542	29.219178
4308	50.682353	42.235294	36.201681	28.72
4351	46.784946	41.836538	36.563025	29.201342
4394	48.822222	41.847619	36.016393	28.907895
4437	50.420455	41.858491	36.368852	28.811688
4481	51.505747	41.878505	35.563492	28.360759
4525	48.655914	41.513761	36.2	28.821656
4570	51.348315	41.171171	36.269841	28.5625
4615	51.853933	41.205357	35.5	28.140244
4661	48.552083	40.885965	36.131783	28.420732
4707	50.612903	41.289474	35.659091	28.355422
4754	51.11828	40.982759	34.955882	27.964706
4801	52.184783	40.686441	35.301471	33.340278
4849	49.989691	40.747899	35.137681	33.441379
4897	51.010417	40.471074	34.978571	32.865772
4945	51.510417	40.532787	35.070922	32.748344
4994	52.020833	40.601626	34.441379	32.640523
5043	50.43	41	34.77931	32.960784
5093	50.93	40.744	34.412162	32.647436
5143	51.43	40.496063	34.286667	32.345912
5194	51.94	40.578125	34.171053	32.061728
5245	49.018692	40.976562	34.966667	32.57764
5297	49.971698	40.435115	34.396104	32.496933
5349	51.432692	40.522727	34.288462	31.839286
5402	51.447619	46.973913	40.616541	31.776471
5456	51.961905	46.632479	39.536232	31.356322
5510	52.47619	46.302521	39.078014	31.129944
5565	49.247788	46.764706	40.326087	31.619318
5620	50.178571	47.226891	40.142857	31.573034
5676	55.106796	47.3	39.692308	31.359116
5732	56.752475	46.225806	39.531034	31.152174
5789	56.203883	46.312	39.380952	34.458333
5846	56.757282	46.768	39.234899	34.388235
5904	57.320388	46.125	39.099338	34.325581
5963	57.336538	45.869231	38.720779	34.270115
6022	57.352381	45.621212	38.356688	34.022599
6082	57.377358	45.729323	38.493671	33.788889
6142	53.877193	46.180451	38.873418	34.122222
